DP,munic,Regiao,mes_ano,roubo_veiculo,roubo_transeunte,roubo_rua,roubo_celular,furto_transeunte,furto_veiculos,furto_celular,ameaca,lesao_corp_culposa,lesao_corp_dolosa,recuperacao_veiculos
39,Rio de Janeiro,Capital,2020m09,66,109,196,40,5,12,5,21,10,36,182
39,Rio de Janeiro,Capital,2020m10,60,55,124,22,9,10,1,38,20,37,221
39,Rio de Janeiro,Capital,2020m11,69,63,129,27,8,12,6,21,18,38,250
39,Rio de Janeiro,Capital,2020m12,74,59,115,26,5,12,5,19,16,40,211
39,Rio de Janeiro,Capital,2021m01,98,78,173,26,9,15,4,33,16,56,184
39,Rio de Janeiro,Capital,2021m02,99,92,170,11,5,13,4,16,14,27,116
39,Rio de Janeiro,Capital,2021m03,120,64,129,20,8,13,4,31,14,35,105
39,Rio de Janeiro,Capital,2021m04,110,75,138,20,6,19,4,19,15,47,75
39,Rio de Janeiro,Capital,2021m05,111,61,129,21,6,25,5,26,12,36,51
39,Rio de Janeiro,Capital,2021m06,90,81,162,16,2,15,3,16,11,25,50
39,Rio de Janeiro,Capital,2021m07,123,79,158,20,8,12,10,22,17,32,66
39,Rio de Janeiro,Capital,2021m08,108,76,134,16,6,12,3,18,13,29,61
39,Rio de Janeiro,Capital,2021m09,61,91,141,25,7,13,7,27,9,31,50
39,Rio de Janeiro,Capital,2021m10,69,60,95,14,13,16,6,11,6,31,49
39,Rio de Janeiro,Capital,2021m11,64,64,132,23,14,9,15,38,20,32,43
39,Rio de Janeiro,Capital,2021m12,80,43,95,27,11,11,6,22,12,21,38
39,Rio de Janeiro,Capital,2022m01,81,75,119,18,61,14,5,25,6,43,37
39,Rio de Janeiro,Capital,2022m02,70,98,157,27,21,7,7,20,7,38,28
39,Rio de Janeiro,Capital,2022m03,57,120,221,31,8,12,6,27,14,35,39
39,Rio de Janeiro,Capital,2022m04,54,89,157,21,26,14,7,16,16,33,24
39,Rio de Janeiro,Capital,2022m05,58,113,139,6,28,9,6,13,13,33,43
39,Rio de Janeiro,Capital,2022m06,43,73,109,12,22,16,9,26,8,24,69
40,Rio de Janeiro,Capital,2018m01,196,155,202,21,4,8,5,25,13,43,111
40,Rio de Janeiro,Capital,2018m02,145,102,155,29,12,11,4,33,23,35,82
40,Rio de Janeiro,Capital,2018m03,180,146,209,30,5,17,7,30,19,51,69
40,Rio de Janeiro,Capital,2018m04,92,136,184,19,7,10,6,32,20,22,66
40,Rio de Janeiro,Capital,2018m05,98,115,169,24,6,13,3,16,11,33,62
40,Rio de Janeiro,Capital,2018m06,120,114,162,24,7,13,1,26,26,27,31
40,Rio de Janeiro,Capital,2018m07,60,125,187,33,1,8,3,34,12,38,32
40,Rio de Janeiro,Capital,2018m08,84,100,152,38,7,12,4,36,24,37,45
40,Rio de Janeiro,Capital,2018m09,149,109,164,39,3,17,5,25,15,49,44
40,Rio de Janeiro,Capital,2018m10,150,97,155,33,7,18,1,29,11,32,48
40,Rio de Janeiro,Capital,2018m11,117,98,140,25,8,16,5,29,15,22,31
40,Rio de Janeiro,Capital,2018m12,86,129,176,26,6,24,4,34,26,41,35
40,Rio de Janeiro,Capital,2019m01,131,128,213,47,3,16,5,51,19,49,39
40,Rio de Janeiro,Capital,2019m02,107,151,231,34,4,11,4,32,19,39,45
40,Rio de Janeiro,Capital,2019m03,114,126,237,33,8,14,4,32,17,43,50
40,Rio de Janeiro,Capital,2019m04,124,125,210,35,6,12,9,39,11,47,46
40,Rio de Janeiro,Capital,2019m05,118,145,216,30,3,16,7,28,27,42,50
40,Rio de Janeiro,Capital,2019m06,72,94,159,24,2,6,8,23,27,38,31
40,Rio de Janeiro,Capital,2019m07,74,102,139,21,7,20,4,32,19,37,40
40,Rio de Janeiro,Capital,2019m08,71,121,154,15,7,8,2,37,20,42,32
40,Rio de Janeiro,Capital,2019m09,39,131,184,27,8,10,3,29,29,45,23
40,Rio de Janeiro,Capital,2019m10,49,103,160,33,7,5,4,28,14,38,31
40,Rio de Janeiro,Capital,2019m11,61,124,170,25,7,9,6,37,28,43,20
40,Rio de Janeiro,Capital,2019m12,61,95,120,16,7,11,4,29,12,43,18
40,Rio de Janeiro,Capital,2020m01,69,113,142,20,5,11,4,41,11,31,25
40,Rio de Janeiro,Capital,2020m02,76,97,140,16,7,5,5,26,9,26,23
40,Rio de Janeiro,Capital,2020m03,40,74,96,7,3,14,1,18,19,33,24
40,Rio de Janeiro,Capital,2020m04,23,58,80,12,1,9,1,13,2,25,14
40,Rio de Janeiro,Capital,2020m05,24,62,77,8,0,13,3,16,3,18,12
40,Rio de Janeiro,Capital,2020m06,19,59,73,5,3,12,4,22,5,21,13
40,Rio de Janeiro,Capital,2020m07,25,72,104,22,5,18,5,27,12,32,15
40,Rio de Janeiro,Capital,2020m08,17,80,102,16,9,13,2,27,14,33,16
40,Rio de Janeiro,Capital,2020m09,21,99,137,30,3,11,3,17,13,29,12
40,Rio de Janeiro,Capital,2020m10,24,80,125,31,2,7,4,18,11,27,9
40,Rio de Janeiro,Capital,2020m11,34,82,133,19,10,13,5,22,18,22,15
40,Rio de Janeiro,Capital,2020m12,40,72,106,22,1,15,3,22,13,31,15
40,Rio de Janeiro,Capital,2021m01,33,61,115,19,5,9,5,24,15,33,36
40,Rio de Janeiro,Capital,2021m02,31,64,138,26,2,14,7,38,19,37,48
40,Rio de Janeiro,Capital,2021m03,31,99,164,26,10,21,2,34,16,24,60
40,Rio de Janeiro,Capital,2021m04,53,74,117,17,2,13,6,33,13,41,69
40,Rio de Janeiro,Capital,2021m05,51,73,134,30,3,7,3,24,6,22,48
40,Rio de Janeiro,Capital,2021m06,57,73,138,26,9,9,5,19,9,29,61
40,Rio de Janeiro,Capital,2021m07,57,69,113,18,11,4,6,23,13,21,96
40,Rio de Janeiro,Capital,2021m08,55,68,99,13,2,12,4,36,10,24,90
40,Rio de Janeiro,Capital,2021m09,48,61,85,14,2,10,3,29,7,20,69
40,Rio de Janeiro,Capital,2021m10,39,75,95,13,4,15,3,22,5,29,36
40,Rio de Janeiro,Capital,2021m11,28,57,88,21,2,7,4,19,12,30,14
40,Rio de Janeiro,Capital,2021m12,41,86,125,24,6,10,8,18,10,29,20
40,Rio de Janeiro,Capital,2022m01,43,67,96,14,6,9,1,21,11,37,8
40,Rio de Janeiro,Capital,2022m02,60,72,109,19,7,10,6,24,7,35,7
40,Rio de Janeiro,Capital,2022m03,45,81,125,22,7,15,3,26,22,39,14
40,Rio de Janeiro,Capital,2022m04,46,61,88,18,4,15,9,25,12,27,11
40,Rio de Janeiro,Capital,2022m05,60,62,84,15,8,8,10,20,29,42,24
40,Rio de Janeiro,Capital,2022m06,60,73,109,22,1,12,6,24,12,32,10
41,Rio de Janeiro,Capital,2018m01,14,57,76,12,4,3,8,28,19,44,3
41,Rio de Janeiro,Capital,2018m02,24,41,67,24,10,3,13,28,24,31,13
41,Rio de Janeiro,Capital,2018m03,30,55,80,15,8,1,6,36,23,40,24
41,Rio de Janeiro,Capital,2018m04,25,56,88,17,7,1,5,43,44,44,23
41,Rio de Janeiro,Capital,2018m05,24,61,85,15,10,4,9,47,17,37,27
41,Rio de Janeiro,Capital,2018m06,13,52,81,17,8,4,8,50,16,32,4
41,Rio de Janeiro,Capital,2018m07,18,57,92,19,4,1,8,44,20,38,14
41,Rio de Janeiro,Capital,2018m08,19,46,74,20,9,4,1,30,18,31,12
41,Rio de Janeiro,Capital,2018m09,32,63,94,20,7,4,10,43,18,54,13
41,Rio de Janeiro,Capital,2018m10,25,81,111,24,5,1,8,64,31,51,9
41,Rio de Janeiro,Capital,2018m11,44,71,101,24,5,1,8,47,28,53,16
41,Rio de Janeiro,Capital,2018m12,30,60,75,8,14,2,8,38,15,47,25
41,Rio de Janeiro,Capital,2019m01,14,61,77,13,16,8,12,49,17,47,15
41,Rio de Janeiro,Capital,2019m02,22,55,79,13,14,2,9,42,17,37,8
41,Rio de Janeiro,Capital,2019m03,27,73,99,19,22,4,9,34,24,39,11
41,Rio de Janeiro,Capital,2019m04,15,45,64,11,7,5,10,44,30,67,15
41,Rio de Janeiro,Capital,2019m05,7,42,61,11,3,2,8,68,22,48,7
41,Rio de Janeiro,Capital,2019m06,6,36,47,9,10,6,9,59,25,43,7
41,Rio de Janeiro,Capital,2019m07,10,41,61,11,8,6,9,46,24,41,14
41,Rio de Janeiro,Capital,2019m08,8,49,78,14,12,2,10,57,24,28,6
41,Rio de Janeiro,Capital,2019m09,6,36,49,5,8,2,8,35,39,25,5
41,Rio de Janeiro,Capital,2019m10,6,40,69,15,13,2,10,57,20,43,10
41,Rio de Janeiro,Capital,2019m11,13,38,59,13,6,2,6,49,17,45,6
41,Rio de Janeiro,Capital,2019m12,7,32,51,16,6,10,14,38,15,39,6
41,Rio de Janeiro,Capital,2020m01,9,28,46,11,8,3,22,61,28,29,3
41,Rio de Janeiro,Capital,2020m02,9,36,55,14,9,5,11,46,19,26,4
41,Rio de Janeiro,Capital,2020m03,9,27,45,12,3,3,8,29,8,38,4
41,Rio de Janeiro,Capital,2020m04,6,29,44,14,2,6,8,27,6,17,6
41,Rio de Janeiro,Capital,2020m05,3,25,36,9,8,6,13,27,4,22,3
41,Rio de Janeiro,Capital,2020m06,7,22,44,13,3,6,8,31,6,22,6
41,Rio de Janeiro,Capital,2020m07,2,26,41,10,6,9,9,32,11,35,3
41,Rio de Janeiro,Capital,2020m08,3,33,48,14,2,1,4,35,22,24,3
41,Rio de Janeiro,Capital,2020m09,9,31,42,9,3,0,9,19,7,36,6
41,Rio de Janeiro,Capital,2020m10,8,35,46,9,6,3,3,33,30,22,7
41,Rio de Janeiro,Capital,2020m11,6,32,44,11,6,7,4,35,21,29,6
41,Rio de Janeiro,Capital,2020m12,7,21,32,6,5,5,12,47,27,48,1
41,Rio de Janeiro,Capital,2021m01,10,44,55,10,7,4,13,41,14,30,3
41,Rio de Janeiro,Capital,2021m02,13,47,66,13,7,4,7,32,12,25,4
41,Rio de Janeiro,Capital,2021m03,10,42,53,11,4,5,19,47,13,29,1
41,Rio de Janeiro,Capital,2021m04,12,27,45,13,3,3,12,37,13,30,5
41,Rio de Janeiro,Capital,2021m05,14,40,59,16,8,5,5,39,25,33,5
41,Rio de Janeiro,Capital,2021m06,14,44,55,9,3,2,8,33,15,25,2
41,Rio de Janeiro,Capital,2021m07,17,54,73,15,6,2,10,61,15,41,3
41,Rio de Janeiro,Capital,2021m08,6,33,46,10,5,10,8,27,24,37,1
41,Rio de Janeiro,Capital,2021m09,8,44,53,7,2,3,5,22,29,34,4
41,Rio de Janeiro,Capital,2021m10,11,40,50,7,9,5,9,38,10,35,2
41,Rio de Janeiro,Capital,2021m11,8,37,52,9,1,3,7,35,13,34,10
41,Rio de Janeiro,Capital,2021m12,15,32,40,6,5,2,9,30,14,44,5
41,Rio de Janeiro,Capital,2022m01,11,33,44,9,5,5,16,24,14,44,3
41,Rio de Janeiro,Capital,2022m02,11,41,53,11,6,1,9,41,10,30,6
41,Rio de Janeiro,Capital,2022m03,9,44,57,13,5,6,14,31,16,31,3
41,Rio de Janeiro,Capital,2022m04,9,27,36,8,4,4,13,42,18,43,5
41,Rio de Janeiro,Capital,2022m05,15,19,28,6,4,5,24,36,9,28,5
41,Rio de Janeiro,Capital,2022m06,12,46,63,11,8,7,14,25,11,23,4
42,Rio de Janeiro,Capital,2018m01,22,45,55,6,20,20,22,66,17,43,5
42,Rio de Janeiro,Capital,2018m02,24,35,61,10,12,9,14,62,26,59,7
42,Rio de Janeiro,Capital,2018m03,23,59,86,16,18,14,14,66,21,66,9
42,Rio de Janeiro,Capital,2018m04,24,35,55,13,5,19,16,62,35,69,7
42,Rio de Janeiro,Capital,2018m05,9,41,59,11,13,15,23,57,18,62,4
42,Rio de Janeiro,Capital,2018m06,14,43,64,13,9,15,16,56,29,65,3
42,Rio de Janeiro,Capital,2018m07,16,48,74,20,12,17,21,51,27,51,1
42,Rio de Janeiro,Capital,2018m08,8,40,69,19,17,21,45,69,15,61,6
42,Rio de Janeiro,Capital,2018m09,13,50,64,9,14,19,22,43,15,43,13
42,Rio de Janeiro,Capital,2018m10,35,37,75,27,16,11,22,50,33,56,15
42,Rio de Janeiro,Capital,2018m11,22,39,65,17,14,19,28,50,33,49,11
42,Rio de Janeiro,Capital,2018m12,10,56,80,18,21,35,46,78,60,66,8
42,Rio de Janeiro,Capital,2019m01,32,36,63,20,5,50,34,101,17,96,13
42,Rio de Janeiro,Capital,2019m02,9,34,54,17,10,23,24,87,31,69,10
42,Rio de Janeiro,Capital,2019m03,15,57,83,17,28,24,34,122,14,67,8
42,Rio de Janeiro,Capital,2019m04,14,58,86,11,22,29,30,88,33,69,11
42,Rio de Janeiro,Capital,2019m05,26,49,88,28,9,32,34,77,25,63,20
42,Rio de Janeiro,Capital,2019m06,18,37,57,16,12,25,27,66,32,58,4
42,Rio de Janeiro,Capital,2019m07,18,41,69,14,14,22,15,67,23,54,5
42,Rio de Janeiro,Capital,2019m08,15,39,65,19,14,29,22,48,27,73,14
42,Rio de Janeiro,Capital,2019m09,24,46,80,20,19,30,163,55,36,59,10
42,Rio de Janeiro,Capital,2019m10,22,48,69,14,25,50,253,83,36,65,13
42,Rio de Janeiro,Capital,2019m11,20,39,59,10,15,25,20,67,31,51,7
42,Rio de Janeiro,Capital,2019m12,10,30,49,11,10,45,21,59,38,56,15
42,Rio de Janeiro,Capital,2020m01,19,36,59,13,31,48,43,52,21,56,12
42,Rio de Janeiro,Capital,2020m02,14,29,49,12,6,37,25,59,18,62,4
42,Rio de Janeiro,Capital,2020m03,17,18,26,4,12,22,22,32,11,47,5
42,Rio de Janeiro,Capital,2020m04,8,5,9,3,1,17,6,32,6,22,1
42,Rio de Janeiro,Capital,2020m05,13,12,15,3,2,23,6,21,5,33,9
42,Rio de Janeiro,Capital,2020m06,13,25,34,6,4,35,4,37,11,42,5
42,Rio de Janeiro,Capital,2020m07,12,23,35,9,4,46,9,60,13,49,6
42,Rio de Janeiro,Capital,2020m08,6,24,39,8,7,51,9,60,15,46,8
42,Rio de Janeiro,Capital,2020m09,8,20,44,13,8,68,22,57,18,42,8
42,Rio de Janeiro,Capital,2020m10,6,27,37,8,7,32,19,63,22,45,9
42,Rio de Janeiro,Capital,2020m11,16,28,39,8,7,38,9,38,15,57,10
42,Rio de Janeiro,Capital,2020m12,8,26,35,7,4,38,15,81,27,69,7
42,Rio de Janeiro,Capital,2021m01,19,32,44,8,16,53,24,68,17,54,12
42,Rio de Janeiro,Capital,2021m02,13,30,43,9,8,31,17,55,14,53,9
42,Rio de Janeiro,Capital,2021m03,11,21,36,9,4,26,20,64,20,48,6
42,Rio de Janeiro,Capital,2021m04,9,12,21,8,7,20,15,57,21,45,5
42,Rio de Janeiro,Capital,2021m05,4,25,34,9,2,22,14,70,17,47,5
42,Rio de Janeiro,Capital,2021m06,12,14,25,9,7,21,26,64,26,59,8
42,Rio de Janeiro,Capital,2021m07,15,28,46,14,5,21,27,51,22,41,6
42,Rio de Janeiro,Capital,2021m08,7,27,38,7,17,22,30,64,27,56,9
42,Rio de Janeiro,Capital,2021m09,9,26,40,8,5,21,28,57,20,53,13
42,Rio de Janeiro,Capital,2021m10,13,22,34,9,3,27,11,71,23,61,5
42,Rio de Janeiro,Capital,2021m11,16,29,47,11,8,29,26,54,24,49,2
42,Rio de Janeiro,Capital,2021m12,13,38,78,21,5,45,65,63,29,75,2
42,Rio de Janeiro,Capital,2022m01,17,27,49,17,8,37,50,62,23,71,9
42,Rio de Janeiro,Capital,2022m02,14,13,27,13,13,37,63,48,23,59,11
42,Rio de Janeiro,Capital,2022m03,14,34,54,16,16,73,76,85,17,54,8
42,Rio de Janeiro,Capital,2022m04,10,24,44,14,7,35,37,54,15,52,3
42,Rio de Janeiro,Capital,2022m05,9,21,35,10,7,26,28,74,18,62,5
42,Rio de Janeiro,Capital,2022m06,8,22,45,21,4,20,29,45,24,44,10
43,Rio de Janeiro,Capital,2018m01,16,42,54,8,13,6,13,90,30,119,2
43,Rio de Janeiro,Capital,2018m02,11,39,52,9,10,8,7,95,26,92,7
43,Rio de Janeiro,Capital,2018m03,12,42,55,11,8,14,13,103,50,115,6
43,Rio de Janeiro,Capital,2018m04,11,44,62,12,7,13,16,103,44,90,7
43,Rio de Janeiro,Capital,2018m05,23,57,71,10,8,10,8,59,64,102,1
43,Rio de Janeiro,Capital,2018m06,10,36,53,14,2,12,7,92,23,102,3
43,Rio de Janeiro,Capital,2018m07,9,38,60,17,3,14,14,108,47,94,7
43,Rio de Janeiro,Capital,2018m08,6,27,49,17,5,9,25,74,32,70,5
43,Rio de Janeiro,Capital,2018m09,7,28,49,13,8,19,16,92,48,103,3
43,Rio de Janeiro,Capital,2018m10,2,28,50,12,9,9,18,92,36,113,7
43,Rio de Janeiro,Capital,2018m11,5,29,44,13,6,13,14,86,36,118,3
43,Rio de Janeiro,Capital,2018m12,4,24,43,13,5,18,24,102,42,100,9
43,Rio de Janeiro,Capital,2019m01,9,24,48,21,11,15,16,125,42,132,10
43,Rio de Janeiro,Capital,2019m02,7,35,49,13,5,11,17,69,33,76,6
43,Rio de Janeiro,Capital,2019m03,12,43,69,15,8,21,18,88,34,114,4
43,Rio de Janeiro,Capital,2019m04,6,39,65,12,7,16,7,71,18,64,10
43,Rio de Janeiro,Capital,2019m05,10,36,65,16,11,8,18,81,43,60,13
43,Rio de Janeiro,Capital,2019m06,9,10,41,16,11,8,10,71,24,67,4
43,Rio de Janeiro,Capital,2019m07,18,19,47,18,6,7,14,83,26,81,11
43,Rio de Janeiro,Capital,2019m08,2,29,52,16,8,12,17,83,48,114,1
43,Rio de Janeiro,Capital,2019m09,3,27,49,16,9,8,20,65,40,70,5
43,Rio de Janeiro,Capital,2019m10,17,22,44,11,11,5,22,97,42,88,5
43,Rio de Janeiro,Capital,2019m11,5,20,28,3,10,5,16,74,31,89,4
43,Rio de Janeiro,Capital,2019m12,10,22,33,9,10,16,20,67,48,87,9
43,Rio de Janeiro,Capital,2020m01,13,22,43,10,12,22,13,71,34,85,4
43,Rio de Janeiro,Capital,2020m02,5,26,47,17,9,18,15,91,28,85,5
43,Rio de Janeiro,Capital,2020m03,5,13,24,4,3,11,19,62,26,70,12
43,Rio de Janeiro,Capital,2020m04,7,4,10,5,1,9,5,13,11,31,5
43,Rio de Janeiro,Capital,2020m05,9,6,9,1,2,10,4,49,12,37,4
43,Rio de Janeiro,Capital,2020m06,13,9,15,2,0,7,5,45,5,53,3
43,Rio de Janeiro,Capital,2020m07,8,19,25,5,3,13,6,51,17,63,9
43,Rio de Janeiro,Capital,2020m08,5,18,31,6,3,11,14,73,26,75,8
43,Rio de Janeiro,Capital,2020m09,4,14,32,9,3,10,10,75,33,67,7
43,Rio de Janeiro,Capital,2020m10,8,11,19,6,2,7,9,76,33,107,8
43,Rio de Janeiro,Capital,2020m11,6,19,29,9,3,10,6,84,23,75,7
43,Rio de Janeiro,Capital,2020m12,10,19,28,8,3,13,10,69,34,77,4
43,Rio de Janeiro,Capital,2021m01,7,25,61,10,4,12,13,93,26,108,9
43,Rio de Janeiro,Capital,2021m02,5,21,41,4,0,16,13,76,21,106,3
43,Rio de Janeiro,Capital,2021m03,11,18,42,14,1,15,14,75,29,110,17
43,Rio de Janeiro,Capital,2021m04,4,15,22,6,1,9,17,80,23,90,3
43,Rio de Janeiro,Capital,2021m05,6,9,18,9,0,17,11,81,23,77,10
43,Rio de Janeiro,Capital,2021m06,9,24,32,8,2,12,5,73,22,70,7
43,Rio de Janeiro,Capital,2021m07,5,11,21,8,3,19,12,72,35,77,2
43,Rio de Janeiro,Capital,2021m08,14,18,32,12,0,10,10,79,24,82,5
43,Rio de Janeiro,Capital,2021m09,9,15,24,7,3,14,10,81,17,68,3
43,Rio de Janeiro,Capital,2021m10,6,15,28,10,4,12,8,82,30,74,2
43,Rio de Janeiro,Capital,2021m11,9,19,29,7,2,7,15,62,27,66,4
43,Rio de Janeiro,Capital,2021m12,10,9,23,6,4,11,6,68,38,74,5
43,Rio de Janeiro,Capital,2022m01,7,15,34,12,1,9,15,79,17,91,4
43,Rio de Janeiro,Capital,2022m02,5,11,21,8,0,8,10,100,37,90,3
43,Rio de Janeiro,Capital,2022m03,4,10,22,9,2,12,21,85,45,90,4
43,Rio de Janeiro,Capital,2022m04,5,11,20,8,0,11,9,89,17,93,4
43,Rio de Janeiro,Capital,2022m05,4,17,31,9,2,10,17,68,37,53,4
43,Rio de Janeiro,Capital,2022m06,3,9,20,7,6,15,12,67,28,81,2
44,Rio de Janeiro,Capital,2018m01,59,103,151,34,11,12,8,24,33,31,53
44,Rio de Janeiro,Capital,2018m02,64,78,130,36,5,14,6,13,15,9,48
44,Rio de Janeiro,Capital,2018m03,57,76,130,28,10,14,8,8,19,26,56
44,Rio de Janeiro,Capital,2018m04,40,73,132,29,14,8,5,21,16,45,52
44,Rio de Janeiro,Capital,2018m05,34,59,122,39,2,13,7,15,25,21,40
44,Rio de Janeiro,Capital,2018m06,18,64,105,29,12,13,4,11,25,22,33
44,Rio de Janeiro,Capital,2018m07,30,72,102,25,7,11,8,14,31,22,28
44,Rio de Janeiro,Capital,2018m08,34,61,91,17,7,14,3,13,32,33,35
44,Rio de Janeiro,Capital,2018m09,41,62,101,23,6,15,10,23,22,40,27
44,Rio de Janeiro,Capital,2018m10,55,73,100,18,8,17,7,24,36,29,28
44,Rio de Janeiro,Capital,2018m11,50,61,98,30,5,12,8,20,25,41,40
44,Rio de Janeiro,Capital,2018m12,55,76,110,24,5,11,8,24,32,22,16
44,Rio de Janeiro,Capital,2019m01,39,98,155,38,9,9,13,26,22,45,24
44,Rio de Janeiro,Capital,2019m02,67,101,152,35,5,15,10,20,14,36,28
44,Rio de Janeiro,Capital,2019m03,51,97,155,43,9,6,12,40,17,41,34
44,Rio de Janeiro,Capital,2019m04,53,95,149,28,3,5,6,19,20,46,28
44,Rio de Janeiro,Capital,2019m05,44,91,150,40,10,4,10,14,19,41,26
44,Rio de Janeiro,Capital,2019m06,51,69,117,34,7,8,6,17,31,32,19
44,Rio de Janeiro,Capital,2019m07,41,74,114,32,11,8,13,27,35,28,29
44,Rio de Janeiro,Capital,2019m08,38,78,130,44,4,11,13,12,31,21,22
44,Rio de Janeiro,Capital,2019m09,45,76,116,34,6,11,15,9,32,18,26
44,Rio de Janeiro,Capital,2019m10,37,56,99,35,9,6,13,16,31,38,29
44,Rio de Janeiro,Capital,2019m11,32,83,110,21,7,5,10,18,27,31,16
44,Rio de Janeiro,Capital,2019m12,27,60,94,25,7,8,4,13,28,31,68
44,Rio de Janeiro,Capital,2020m01,42,86,142,34,14,7,7,17,24,25,20
44,Rio de Janeiro,Capital,2020m02,33,60,95,25,3,4,12,16,28,27,15
44,Rio de Janeiro,Capital,2020m03,30,41,72,19,4,8,7,6,7,30,13
44,Rio de Janeiro,Capital,2020m04,28,47,72,18,2,6,1,13,2,24,9
44,Rio de Janeiro,Capital,2020m05,18,37,62,17,1,9,2,10,6,11,4
44,Rio de Janeiro,Capital,2020m06,18,32,57,19,1,8,0,13,4,16,5
44,Rio de Janeiro,Capital,2020m07,25,56,78,15,3,13,3,18,22,23,17
44,Rio de Janeiro,Capital,2020m08,22,53,81,20,6,7,6,16,14,23,19
44,Rio de Janeiro,Capital,2020m09,17,52,72,16,3,8,3,30,21,22,6
44,Rio de Janeiro,Capital,2020m10,19,56,75,14,6,3,13,22,22,15,6
44,Rio de Janeiro,Capital,2020m11,11,53,80,17,1,4,6,13,10,39,3
44,Rio de Janeiro,Capital,2020m12,20,40,74,21,7,5,11,19,21,21,9
44,Rio de Janeiro,Capital,2021m01,19,65,96,24,3,7,9,22,13,23,6
44,Rio de Janeiro,Capital,2021m02,27,59,102,24,3,7,6,18,27,20,7
44,Rio de Janeiro,Capital,2021m03,25,51,107,26,4,7,7,28,21,27,3
44,Rio de Janeiro,Capital,2021m04,24,76,117,27,2,15,6,21,5,36,9
44,Rio de Janeiro,Capital,2021m05,21,36,68,25,6,4,4,18,16,23,7
44,Rio de Janeiro,Capital,2021m06,25,50,93,33,9,10,7,18,29,32,5
44,Rio de Janeiro,Capital,2021m07,20,76,110,27,7,12,12,29,20,24,4
44,Rio de Janeiro,Capital,2021m08,15,72,114,29,6,10,5,28,22,32,4
44,Rio de Janeiro,Capital,2021m09,26,62,92,28,9,11,12,13,16,19,10
44,Rio de Janeiro,Capital,2021m10,18,60,97,29,4,13,11,22,6,22,7
44,Rio de Janeiro,Capital,2021m11,24,37,60,21,6,5,11,19,12,22,7
44,Rio de Janeiro,Capital,2021m12,49,59,94,32,10,6,15,18,28,45,6
44,Rio de Janeiro,Capital,2022m01,34,43,89,42,11,9,15,27,26,37,10
44,Rio de Janeiro,Capital,2022m02,30,32,54,16,8,15,12,31,13,43,11
44,Rio de Janeiro,Capital,2022m03,45,37,53,13,6,12,12,30,17,37,8
44,Rio de Janeiro,Capital,2022m04,44,72,112,30,3,13,14,23,12,18,17
44,Rio de Janeiro,Capital,2022m05,48,38,80,38,5,16,24,22,25,30,20
44,Rio de Janeiro,Capital,2022m06,59,67,108,34,9,14,17,21,14,39,17
45,Rio de Janeiro,Capital,2018m01,2,3,6,2,1,1,0,1,1,4,1
45,Rio de Janeiro,Capital,2018m02,0,2,4,1,0,0,1,2,1,9,0
45,Rio de Janeiro,Capital,2018m03,0,4,5,1,1,1,0,4,8,7,0
45,Rio de Janeiro,Capital,2018m04,0,3,3,0,0,2,3,2,17,3,2
45,Rio de Janeiro,Capital,2018m05,0,2,4,0,2,0,1,3,5,4,0
45,Rio de Janeiro,Capital,2018m06,0,5,6,1,0,0,0,4,5,5,0
45,Rio de Janeiro,Capital,2018m07,1,2,4,1,1,0,2,1,12,5,0
45,Rio de Janeiro,Capital,2018m08,1,2,2,0,0,2,1,8,5,3,0
45,Rio de Janeiro,Capital,2018m09,0,3,4,0,0,0,1,2,5,2,0
45,Rio de Janeiro,Capital,2018m10,0,1,1,0,0,1,0,0,0,3,0
45,Rio de Janeiro,Capital,2018m11,0,2,2,0,0,0,0,5,1,3,0
45,Rio de Janeiro,Capital,2018m12,0,0,2,2,0,0,0,2,0,6,0
48,Seropédica,Baixada Fluminense,2018m01,11,18,28,10,3,5,3,36,18,37,3
48,Seropédica,Baixada Fluminense,2018m02,15,24,27,3,2,1,3,24,4,21,7
48,Seropédica,Baixada Fluminense,2018m03,7,22,28,6,3,10,6,17,3,21,9
48,Seropédica,Baixada Fluminense,2018m04,6,39,45,5,1,22,3,20,12,22,8
48,Seropédica,Baixada Fluminense,2018m05,14,45,58,5,9,13,5,23,15,27,9
48,Seropédica,Baixada Fluminense,2018m06,11,28,39,9,2,3,3,25,11,25,8
48,Seropédica,Baixada Fluminense,2018m07,14,20,30,5,3,3,3,23,15,19,7
48,Seropédica,Baixada Fluminense,2018m08,8,31,53,16,2,7,6,34,6,26,9
48,Seropédica,Baixada Fluminense,2018m09,10,15,21,5,3,8,5,21,12,18,9
48,Seropédica,Baixada Fluminense,2018m10,5,13,22,8,2,8,1,24,9,36,8
48,Seropédica,Baixada Fluminense,2018m11,12,21,26,5,1,4,2,25,9,23,11
48,Seropédica,Baixada Fluminense,2018m12,14,14,24,5,3,3,2,23,10,26,6
48,Seropédica,Baixada Fluminense,2019m01,21,37,52,6,4,8,2,30,32,49,18
48,Seropédica,Baixada Fluminense,2019m02,10,10,15,4,1,2,2,22,17,14,11
48,Seropédica,Baixada Fluminense,2019m03,14,9,23,11,3,7,4,32,13,27,6
48,Seropédica,Baixada Fluminense,2019m04,17,16,30,14,1,10,4,25,9,27,9
48,Seropédica,Baixada Fluminense,2019m05,10,14,23,7,2,18,3,29,8,17,8
48,Seropédica,Baixada Fluminense,2019m06,5,22,31,8,2,7,3,34,25,21,4
